Sample,Condition,RollsImagined
swpson,three6,1
swpson,three6,15
swpson,three6,2.00000000000001
swpson,two6,0
swpson,three6,6.00000000000001
swpson,two6,1
swpson,two6,NA
swpson,two6,3.00000000000001
swpson,two6,NA
swpson,two6,4
swpson,three6,1
swpson,three6,3.00000000000001
swpson,two6,1
swpson,two6,1
swpson,two6,1
swpson,three6,6.00000000000001
swpson,two6,2.00000000000001
swpson,two6,1
swpson,three6,2.00000000000001
swpson,two6,0
swpson,two6,NA
swpson,three6,20
swpson,three6,1
swpson,two6,1
swpson,two6,0
swpson,three6,1
swpson,three6,100
swpson,two6,NA
swpson,two6,25
swpson,three6,12
swpson,three6,1
swpson,three6,1
swpson,three6,1
swpson,three6,10
swpson,three6,3.00000000000001
swpson,three6,2.00000000000001
swpson,two6,5
swpson,three6,1
swpson,two6,1
swpson,two6,3.00000000000001
swpson,three6,1
swpson,two6,12
swpson,two6,3.00000000000001
swpson,two6,1
swpson,two6,NA
swpson,three6,3.00000000000001
swpson,three6,50.0000000000001
swpson,two6,2.00000000000001
swpson,two6,3.00000000000001
swpson,three6,3.00000000000001
swpson,two6,NA
swpson,two6,17
swpson,two6,4
swpson,two6,0
tamu,two6,3.00000000000001
tamu,two6,10
tamu,three6,2.00000000000001
tamu,three6,5
tamu,three6,216.000000000001
tamu,two6,15
tamu,two6,0
tamu,two6,1
tamu,two6,2.00000000000001
tamu,two6,2.00000000000001
tamu,three6,3.00000000000001
tamu,three6,4
tamu,three6,3.00000000000001
tamu,three6,15
tamu,three6,18
tamu,two6,6.00000000000001
tamu,three6,3.00000000000001
tamu,two6,0
tamu,two6,3.00000000000001
tamu,three6,1
tamu,two6,2.00000000000001
tamu,two6,0
tamu,two6,1
tamu,two6,5
tamu,two6,0
tamu,two6,3.00000000000001
tamu,two6,2.00000000000001
tamu,two6,2.00000000000001
tamu,two6,2.00000000000001
tamu,two6,0
tamu,three6,10
tamu,three6,3.00000000000001
tamu,two6,1
tamu,three6,15
tamu,two6,NA
tamu,two6,10
tamu,two6,4
tamu,two6,3.00000000000001
tamu,two6,2.00000000000001
tamu,two6,10
tamu,three6,3.00000000000001
tamu,three6,100
tamu,three6,10
tamu,two6,3.00000000000001
tamu,two6,5
tamu,two6,60
tamu,three6,1
tamu,two6,5
tamu,three6,8
tamu,two6,15
tamu,three6,1
tamu,three6,2.00000000000001
tamu,three6,10
tamu,two6,10
tamu,two6,1
tamu,two6,18
tamu,three6,40
tamu,two6,NA
tamu,two6,8
tamu,three6,1
tamu,two6,7
tamu,two6,2.00000000000001
tamu,three6,10
tamu,three6,7
tamu,two6,2.00000000000001
tamu,three6,NA
tamu,two6,8
tamu,two6,5
tamu,three6,10
tamu,three6,2.00000000000001
tamu,three6,230
tamu,three6,15
tamu,three6,3.00000000000001
tamu,two6,4
tamu,three6,18
tamu,two6,5
tamu,three6,100
tamu,three6,3.00000000000001
tamu,two6,10
tamu,two6,3.00000000000001
tamu,two6,4
tamu,three6,10
tamu,two6,3.00000000000001
tamu,two6,20
tamu,two6,2.00000000000001
tamu,three6,18
tamu,three6,3.00000000000001
tamu,three6,15
tamu,two6,0
tamu,two6,3.00000000000001
tamu,three6,10
tamu,three6,3.00000000000001
tamu,two6,0
tamu,two6,NA
tamu,two6,3.00000000000001
tamu,two6,3.00000000000001
tamu,two6,3.00000000000001
tamu,three6,5
tamu,three6,6.00000000000001
tamu,two6,15
tamu,two6,25
tamu,two6,10
tamu,two6,10
tamu,three6,33
tamu,two6,1
tamu,three6,15
tamu,two6,NA
tamu,two6,0
tamu,three6,NA
tamu,two6,10
tamu,two6,0
tamu,three6,15
tamu,three6,3.00000000000001
tamu,two6,3.00000000000001
tamu,two6,3.00000000000001
tamu,two6,4
tamu,three6,30
tamu,two6,3.00000000000001
tamu,two6,15
tamu,three6,18
tamu,two6,100
tamu,three6,50.0000000000001
tamu,two6,3.00000000000001
tamu,two6,0
tamu,three6,10
tamu,two6,5
tamu,three6,24
tamu,two6,2.00000000000001
tamu,two6,3.00000000000001
tamu,three6,NA
tamu,three6,25
tamu,two6,5
tamu,three6,5
tamu,two6,3.00000000000001
tamu,two6,5
tamu,two6,3.00000000000001
tamu,three6,5
tamu,three6,40
tamu,two6,5
tamu,three6,3.00000000000001
tamu,three6,9
tamu,three6,1
tamu,two6,3.00000000000001
tamu,two6,0
tamu,three6,5
tamu,two6,3.00000000000001
tamu,three6,25
tamu,three6,10
tamu,two6,4
tamu,two6,0
tamu,three6,3.00000000000001
tamu,two6,6.00000000000001
tamu,two6,1
tamu,two6,NA
tamu,three6,2.00000000000001
tamu,two6,0
tamu,three6,18
tamu,two6,1
tamu,two6,0
tamu,three6,5
tamu,two6,3.00000000000001
tamu,three6,6.00000000000001
tamu,two6,6.00000000000001
tamu,three6,100
tamu,two6,10
tamu,two6,3.00000000000001
tamu,two6,3.00000000000001
tamu,two6,4
tamu,two6,10
tamu,three6,7
tamu,three6,2.00000000000001
tamu,three6,15
tamu,two6,1
tamu,two6,0
tamu,three6,230
tamu,two6,NA
tamu,three6,1
tamu,three6,3.00000000000001
tamu,three6,20
tamu,two6,12
tamu,two6,3.00000000000001
tamu,three6,6.00000000000001
tamu,two6,0
tamu,three6,5
tamu,two6,6.00000000000001
tamu,three6,3.00000000000001
tamu,three6,100
tamuc,two6,0
tamuc,two6,2.00000000000001
tamuc,two6,20
tamuc,three6,6.00000000000001
tamuc,three6,50.0000000000001
tamuc,three6,135.000000000001
tamuc,three6,3.00000000000001
tamuc,two6,3.00000000000001
tamuc,two6,7
tamuc,two6,3.00000000000001
tamuc,three6,3.00000000000001
tamuc,two6,17
tamuc,two6,NA
tamuc,three6,1
tamuc,three6,30
tamuc,three6,15
tamuc,three6,50.0000000000001
tamuc,two6,3.00000000000001
tamuc,two6,2.00000000000001
tamuc,two6,3.00000000000001
tamuc,two6,NA
tamuc,three6,4
tamuc,two6,NA
tamuc,three6,23
tamuc,three6,12
tamuc,two6,0
tamuc,three6,2.00000000000001
tamuc,two6,1
tamuc,two6,15
tamuc,two6,1
tamuc,two6,2.00000000000001
tamuc,two6,0
tamuc,three6,36
tamuc,three6,1
tamuc,three6,12
tamuc,two6,4
tamuc,two6,2.00000000000001
tamuc,two6,3.00000000000001
tamuc,three6,3.00000000000001
tamuc,two6,0
tamuc,two6,9
tamuc,two6,0
tamuc,two6,4
tamuc,two6,3.00000000000001
tamuc,two6,20
tamuc,two6,0
tamuc,two6,0
tamuc,two6,3.00000000000001
tamuc,two6,15
tamuc,two6,5
tamuc,two6,4
tamuc,two6,2.00000000000001
tamuc,two6,5
tamuc,two6,3.00000000000001
tamuc,two6,2.00000000000001
tamuc,two6,NA
tamuc,three6,4
tamuc,three6,4
tamuc,three6,3.00000000000001
tamuc,two6,3.00000000000001
tamuc,three6,3.00000000000001
tamuc,three6,3.00000000000001
tamuc,three6,3.00000000000001
tamuc,three6,7
tamuc,two6,20
tamuc,two6,0
tamuc,two6,NA
tamuc,two6,NA
tamuc,two6,3.00000000000001
tamuc,two6,5
tamuc,three6,18
tamuc,three6,6.00000000000001
tamuc,two6,6.00000000000001
tamuc,two6,10
tamuc,two6,10
tamuc,two6,3.00000000000001
tamuc,two6,0
tamuc,three6,6.00000000000001
tamuc,two6,10
tamuc,two6,6.00000000000001
tamuc,two6,8
tamuc,three6,1
tamuc,three6,10
tamuc,three6,12
tamuc,three6,2.00000000000001
tamuc,three6,118
tamuc,three6,4
tamuon,two6,7
tamuon,three6,1
tamuon,two6,0
tamuon,two6,2.00000000000001
tamuon,two6,3.00000000000001
tamuon,two6,2.00000000000001
tamuon,three6,46
tamuon,three6,1
tamuon,three6,2.00000000000001
tamuon,three6,2.00000000000001
tamuon,two6,1
tamuon,two6,1
tamuon,two6,5
tamuon,three6,109.000000000001
tamuon,three6,20
tamuon,three6,100
tamuon,two6,1
tamuon,two6,5
tamuon,two6,25
tamuon,two6,3.00000000000001
tamuon,two6,5
tamuon,three6,3.00000000000001
tamuon,three6,5
tamuon,three6,216.000000000001
tamuon,three6,1
tamuon,three6,12
tamuon,two6,3.00000000000001
tamuon,three6,36
tamuon,three6,10
tamuon,two6,NA
tamuon,two6,7
tamuon,two6,12
tamuon,three6,12
tamuon,two6,5
tamuon,three6,5
tamuon,two6,2.00000000000001
tamuon,three6,6.00000000000001
tamuon,two6,1
tamuon,two6,12
tamuon,two6,5
tamuon,three6,2.00000000000001
tamuon,two6,3.00000000000001
tamuon,three6,10
tamuon,two6,5
tamuon,three6,50.0000000000001
tamuon,two6,2.00000000000001
tamuon,three6,10
tamuon,two6,0
tamuon,two6,2.00000000000001
tamuon,three6,4
tamuon,two6,3.00000000000001
tamuon,two6,4
tamuon,three6,18
tamuon,three6,4
tamuon,two6,6.00000000000001
tamuon,two6,2.00000000000001
tamuon,two6,3.00000000000001
tamuon,two6,3.00000000000001
tamuon,three6,1
tamuon,three6,10
tamuon,two6,10
tamuon,three6,18
tamuon,two6,2.00000000000001
tamuon,two6,6.00000000000001
tamuon,three6,2.00000000000001
tamuon,three6,3.00000000000001
tamuon,two6,NA
tamuon,two6,0
tamuon,two6,2.00000000000001
tamuon,three6,2.00000000000001
tamuon,two6,2.00000000000001
tamuon,two6,7
tamuon,two6,3.00000000000001
tamuon,three6,32
tamuon,three6,10
tamuon,three6,20
tamuon,three6,100
tamuon,two6,10
tamuon,two6,2.00000000000001
tamuon,two6,3.00000000000001
tamuon,three6,20
tamuon,two6,0
tamuon,three6,2.00000000000001
tamuon,three6,3.00000000000001
tamuon,two6,10
tamuon,three6,10
tamuon,two6,27
tamuon,two6,4
tamuon,two6,4
tamuon,two6,4
tamuon,two6,1
tamuon,two6,5
tamuon,three6,20
tamuon,three6,5
tamuon,two6,2.00000000000001
tamuon,three6,7
tamuon,two6,10
tamuon,three6,1
tamuon,two6,7
tamuon,three6,12
tamuon,three6,36
tamuon,three6,50.0000000000001
tamuon,two6,2.00000000000001
tamuon,three6,50.0000000000001
tamuon,three6,10
tamuon,two6,6.00000000000001
tamuon,two6,1
tamuon,two6,3.00000000000001
tamuon,three6,5
tamuon,three6,3.00000000000001
tamuon,three6,3.00000000000001
tamuon,two6,5
tamuon,two6,4
tamuon,two6,6.00000000000001
tamuon,two6,2.00000000000001
tamuon,two6,2.00000000000001
tamuon,two6,2.00000000000001
tamuon,two6,10
tamuon,three6,12
tamuon,two6,0
tamuon,two6,1
tamuon,three6,10
tamuon,two6,3.00000000000001
tamuon,two6,0
tamuon,three6,6.00000000000001
tamuon,two6,3.00000000000001
tamuon,two6,200.000000000001
tamuon,three6,4
tamuon,three6,12
tamuon,two6,3.00000000000001
tamuon,two6,7
tamuon,three6,4
tamuon,two6,100
tamuon,two6,0
tamuon,two6,5
tamuon,two6,2.00000000000001
tamuon,two6,3.00000000000001
tamuon,two6,1
tamuon,two6,8
tamuon,three6,25
tamuon,two6,12
tamuon,two6,30
tamuon,two6,5
tamuon,two6,NA
tamuon,three6,4
tamuon,three6,20
tamuon,two6,2.00000000000001
tamuon,two6,NA
tamuon,two6,3.00000000000001
tamuon,two6,3.00000000000001
tamuon,two6,0
tamuon,two6,6.00000000000001
tamuon,two6,20
tamuon,three6,50.0000000000001
tamuon,two6,5
tamuon,three6,1
tamuon,three6,2.00000000000001
tamuon,three6,3.00000000000001
tamuon,three6,216.000000000001
tamuon,three6,2.00000000000001
tamuon,three6,18
tamuon,two6,4
tamuon,two6,6.00000000000001
tamuon,two6,2.00000000000001
tamuon,three6,10
tamuon,two6,100
tamuon,three6,2.00000000000001
tamuon,three6,23
tamuon,two6,23
tamuon,two6,0
tamuon,two6,NA
tamuon,three6,NA
tamuon,two6,0
tamuon,three6,50.0000000000001
tamuon,three6,4
tamuon,three6,66
tamuon,three6,50.0000000000001
tamuon,two6,5
tamuon,three6,12
tamuon,three6,7
tamuon,three6,3.00000000000001
tamuon,three6,20
tamuon,three6,500
tamuon,two6,36
tamuon,three6,10
tamuon,two6,7
tamuon,three6,20
tamuon,two6,1
tamuon,three6,12
tamuon,three6,6.00000000000001
tamuon,two6,2.00000000000001
tamuon,three6,1
tamuon,three6,1
tamuon,two6,3.00000000000001
tamuon,two6,NA
tamuon,two6,1
tamuon,two6,NA
tamuon,three6,4
tamuon,two6,NA
tamuon,three6,7
tamuon,two6,NA
tamuon,two6,32
tamuon,three6,4
tamuon,three6,2.00000000000001
tamuon,three6,3.00000000000001
tamuon,two6,2.00000000000001
tamuon,three6,36
tamuon,two6,2.00000000000001
tamuon,two6,13
tamuon,three6,12
tamuon,two6,4
tamuon,two6,2.00000000000001
tamuon,two6,20
tamuon,two6,10
tamuon,two6,2.00000000000001
tamuon,three6,50.0000000000001
tamuon,three6,NA
tamuon,three6,5
tamuon,three6,30
tamuon,two6,1
tamuon,two6,5
tamuon,three6,10
tamuon,three6,3.00000000000001
tamuon,two6,20
tamuon,three6,10
tilburg,two6,20
tilburg,two6,2.00000000000001
tilburg,two6,5
tilburg,two6,2.00000000000001
tilburg,three6,12
tilburg,two6,0
tilburg,two6,7
tilburg,two6,52
tilburg,three6,12
tilburg,three6,40
tilburg,two6,30
tilburg,two6,5
tilburg,two6,NA
tilburg,two6,12
tilburg,three6,150
tilburg,two6,NA
tilburg,three6,1
tilburg,two6,3.00000000000001
tilburg,three6,50.0000000000001
tilburg,two6,5
tilburg,three6,15
tilburg,three6,1
tilburg,two6,8
tilburg,two6,4
tilburg,two6,6.00000000000001
tilburg,three6,3.00000000000001
tilburg,three6,12
tilburg,two6,1
tilburg,two6,NA
tilburg,three6,10
tilburg,two6,1
tilburg,two6,0
tilburg,three6,10
tilburg,three6,2.00000000000001
tilburg,two6,7
tilburg,two6,2.00000000000001
tilburg,two6,8
tilburg,three6,4
tilburg,two6,3.00000000000001
tilburg,two6,NA
tilburg,two6,6.00000000000001
tilburg,three6,20
tilburg,three6,6.00000000000001
tilburg,three6,1
tilburg,three6,5
tilburg,two6,NA
tilburg,two6,1
tilburg,two6,2.00000000000001
tilburg,three6,2.00000000000001
tilburg,two6,5
tilburg,two6,5
tilburg,two6,36
tilburg,two6,1
tilburg,two6,1
tilburg,two6,3.00000000000001
tilburg,two6,2.00000000000001
tilburg,two6,80
tilburg,three6,2.00000000000001
tilburg,two6,10
tilburg,two6,NA
tilburg,three6,3.00000000000001
tilburg,three6,15
tilburg,two6,0
tilburg,two6,15
tilburg,two6,3.00000000000001
tilburg,two6,2.00000000000001
tilburg,two6,4
tilburg,three6,10
tilburg,three6,10
tilburg,two6,1
tilburg,three6,12
tilburg,three6,179.999999999999
tilburg,three6,48
tilburg,two6,3.00000000000001
tilburg,three6,120
tilburg,three6,7
tilburg,two6,6.00000000000001
tilburg,two6,2.00000000000001
tilburg,two6,0
tilburg,two6,2.00000000000001
ufl,two6,5
ufl,three6,36
ufl,two6,2.00000000000001
ufl,three6,6.00000000000001
ufl,three6,3.00000000000001
ufl,two6,0
ufl,three6,6.00000000000001
ufl,two6,0
ufl,two6,0
ufl,two6,600.000000000001
ufl,three6,18
ufl,two6,5
ufl,two6,1
ufl,three6,10
ufl,two6,3.00000000000001
ufl,two6,4
ufl,three6,40
ufl,two6,13
ufl,two6,5
ufl,three6,1
ufl,three6,1
ufl,three6,196
ufl,two6,6.00000000000001
ufl,two6,0
ufl,two6,10
ufl,two6,0
ufl,three6,30
ufl,three6,10
ufl,three6,300.000000000001
ufl,three6,1
ufl,two6,12
ufl,two6,7
ufl,three6,1
ufl,three6,12
ufl,three6,4
ufl,three6,2.00000000000001
ufl,two6,4
ufl,three6,36
ufl,two6,0
ufl,three6,NA
ufl,two6,5
ufl,two6,5
ufl,two6,10
ufl,three6,3.00000000000001
ufl,three6,216.000000000001
ufl,two6,0
ufl,two6,7
ufl,three6,3.00000000000001
ufl,two6,20
ufl,three6,18
ufl,two6,1
ufl,three6,6.00000000000001
ufl,two6,60
ufl,three6,1
ufl,three6,20
ufl,two6,1
ufl,two6,8
ufl,three6,20
ufl,three6,1
ufl,two6,5
ufl,two6,3.00000000000001
ufl,two6,5
ufl,three6,5
ufl,three6,3.00000000000001
ufl,two6,35
ufl,two6,3.00000000000001
ufl,two6,1
ufl,two6,2.00000000000001
ufl,two6,NA
ufl,three6,2.00000000000001
ufl,two6,216.000000000001
ufl,three6,36
ufl,two6,6.00000000000001
ufl,three6,8
ufl,two6,2.00000000000001
ufl,three6,6.00000000000001
ufl,three6,5
ufl,two6,NA
ufl,two6,NA
ufl,three6,1
ufl,three6,20
ufl,three6,25
ufl,two6,NA
ufl,two6,4
ufl,three6,18
ufl,two6,NA
ufl,three6,2.00000000000001
ufl,two6,NA
ufl,two6,5
ufl,three6,50.0000000000001
ufl,two6,1
ufl,three6,5
ufl,two6,10
ufl,two6,15
ufl,two6,1
ufl,three6,300.000000000001
ufl,two6,0
ufl,three6,6.00000000000001
ufl,two6,0
ufl,two6,5
ufl,two6,NA
ufl,two6,0
ufl,three6,20
ufl,two6,9
ufl,three6,100
ufl,three6,4
ufl,two6,NA
ufl,three6,5
ufl,two6,10
ufl,three6,13
ufl,two6,0
ufl,three6,10
ufl,two6,3.00000000000001
ufl,three6,3.00000000000001
ufl,three6,15
ufl,three6,25
ufl,three6,1
ufl,three6,7
ufl,two6,NA
ufl,three6,5
ufl,two6,2.00000000000001
ufl,two6,15
ufl,two6,8
ufl,three6,3.00000000000001
ufl,three6,32
ufl,two6,3.00000000000001
ufl,two6,10
unipd,two6,1
unipd,three6,216.000000000001
unipd,two6,0
unipd,three6,3.00000000000001
unipd,two6,0
unipd,two6,6.00000000000001
unipd,three6,20
unipd,two6,NA
unipd,two6,4
unipd,three6,14
unipd,two6,4
unipd,two6,10
unipd,two6,2.00000000000001
unipd,two6,10
unipd,two6,0
unipd,two6,2.00000000000001
unipd,two6,0
unipd,two6,500
unipd,three6,4
unipd,two6,2.00000000000001
unipd,two6,10
unipd,three6,15
unipd,three6,100
unipd,three6,20
unipd,two6,0
unipd,three6,2.00000000000001
unipd,two6,0
unipd,two6,1
unipd,two6,7
unipd,two6,0
unipd,two6,2.00000000000001
unipd,two6,0
unipd,two6,5
unipd,two6,NA
unipd,three6,10
unipd,three6,1
unipd,two6,10
unipd,two6,NA
unipd,two6,4
unipd,three6,10
unipd,two6,5
unipd,two6,4
unipd,two6,5
unipd,two6,15
unipd,two6,5
unipd,two6,NA
unipd,two6,NA
unipd,two6,0
unipd,three6,18
unipd,two6,NA
unipd,two6,0
unipd,three6,3.00000000000001
unipd,two6,10
unipd,three6,3.00000000000001
unipd,three6,10
unipd,two6,3.00000000000001
unipd,three6,100
unipd,three6,216.000000000001
unipd,three6,1
unipd,three6,3.00000000000001
unipd,two6,NA
unipd,two6,1
unipd,three6,10
unipd,three6,12
unipd,three6,10
unipd,two6,3.00000000000001
unipd,two6,15
unipd,three6,2.00000000000001
unipd,three6,216.000000000001
unipd,two6,0
unipd,two6,NA
unipd,two6,0
unipd,three6,1
unipd,two6,0
unipd,three6,5
unipd,three6,2.00000000000001
unipd,two6,0
unipd,three6,1
unipd,two6,3.00000000000001
unipd,two6,1
unipd,three6,4
unipd,two6,0
unipd,three6,215.000000000001
unipd,two6,2.00000000000001
unipd,two6,3.00000000000001
unipd,three6,216.000000000001
unipd,two6,0
unipd,two6,0
unipd,three6,6.00000000000001
unipd,three6,1
unipd,two6,0
unipd,three6,200.000000000001
unipd,two6,0
unipd,two6,0
unipd,two6,3.00000000000001
unipd,three6,5
unipd,two6,0
unipd,three6,NA
unipd,two6,2.00000000000001
unipd,three6,6.00000000000001
unipd,two6,NA
unipd,two6,4
unipd,three6,2.00000000000001
unipd,two6,NA
unipd,three6,1
unipd,two6,NA
unipd,two6,10
unipd,two6,9
unipd,two6,0
unipd,three6,1
unipd,two6,0
unipd,three6,10
unipd,two6,0
unipd,two6,6.00000000000001
unipd,three6,30
unipd,three6,3.00000000000001
unipd,two6,7
unipd,two6,0
unipd,two6,NA
unipd,two6,NA
unipd,three6,50.0000000000001
unipd,two6,0
unipd,two6,0
unipd,two6,4
unipd,two6,NA
unipd,three6,53.9999999999999
unipd,two6,20
unipd,three6,1
unipd,three6,5
unipd,two6,5
unipd,two6,1
unipd,two6,6.00000000000001
unipd,two6,NA
unipd,two6,NA
unipd,two6,2.00000000000001
unipd,two6,NA
unipd,two6,8
unipd,three6,20
unipd,three6,10
unipd,three6,3.00000000000001
unipd,two6,0
unipd,three6,1
unipd,three6,20
unipd,two6,6.00000000000001
uva,three6,5
uva,two6,5
uva,three6,226
uva,three6,3.00000000000001
uva,three6,108.000000000001
uva,two6,2.00000000000001
uva,two6,7
uva,three6,100
uva,three6,2.00000000000001
uva,three6,50.0000000000001
uva,two6,4
uva,two6,36
uva,three6,3.00000000000001
uva,three6,10
uva,three6,10
uva,two6,NA
uva,two6,5
uva,three6,20
uva,three6,120
uva,two6,0
uva,two6,10
uva,two6,0
uva,three6,36
uva,two6,0
uva,two6,4
uva,two6,6.00000000000001
uva,three6,33
uva,three6,5
uva,three6,18
uva,two6,0
uva,two6,3.00000000000001
uva,three6,25
uva,three6,2.00000000000001
uva,three6,20
uva,two6,NA
uva,three6,10
uva,two6,0
uva,two6,2.00000000000001
uva,three6,196
uva,three6,100
uva,three6,1
uva,three6,316.000000000001
uva,two6,4
uva,two6,36
uva,two6,0
uva,three6,10
uva,three6,3.00000000000001
uva,two6,10
uva,three6,100
uva,two6,0
uva,two6,3.00000000000001
uva,three6,4
uva,two6,NA
uva,three6,100
uva,two6,5
uva,three6,1
uva,two6,NA
uva,two6,0
uva,three6,8
uva,two6,10
uva,two6,3.00000000000001
uva,two6,0
uva,two6,0
uva,three6,7
uva,two6,0
uva,three6,3.00000000000001
uva,two6,0
uva,two6,7
uva,three6,108.000000000001
uva,two6,5
uva,two6,0
uva,three6,8
uva,three6,10
uva,three6,20
uva,two6,6.00000000000001
uva,two6,4
uva,two6,5
uva,three6,12
uva,three6,10
uva,three6,8
uva,two6,5
vcu,two6,5
vcu,two6,10
vcu,two6,18
vcu,three6,20
vcu,two6,0
vcu,three6,18
vcu,three6,5
vcu,three6,30
vcu,three6,12
vcu,three6,3.00000000000001
vcu,two6,3.00000000000001
vcu,three6,30
vcu,two6,3.00000000000001
vcu,three6,3.00000000000001
vcu,two6,10
vcu,three6,27
vcu,two6,10
vcu,three6,36
vcu,two6,2.00000000000001
vcu,three6,4
vcu,two6,5
vcu,two6,4
vcu,two6,100
vcu,two6,3.00000000000001
vcu,three6,2.00000000000001
vcu,three6,18
vcu,three6,3.00000000000001
vcu,two6,2.00000000000001
vcu,two6,0
vcu,two6,3.00000000000001
vcu,two6,2.00000000000001
vcu,two6,0
vcu,three6,10
vcu,two6,2.00000000000001
vcu,two6,10
vcu,three6,30
vcu,three6,6.00000000000001
vcu,three6,4
vcu,two6,5
vcu,three6,3.00000000000001
vcu,two6,0
vcu,three6,36
vcu,two6,108.000000000001
vcu,three6,5
vcu,two6,2.00000000000001
vcu,three6,20
vcu,two6,1
vcu,three6,12
vcu,three6,10
vcu,three6,18
vcu,two6,2.00000000000001
vcu,three6,2.00000000000001
vcu,two6,4
vcu,two6,1
vcu,two6,0
vcu,three6,30
vcu,three6,20
vcu,two6,0
vcu,three6,36
vcu,three6,27
vcu,three6,36
vcu,two6,3.00000000000001
vcu,two6,7
vcu,three6,60
vcu,two6,4
vcu,three6,20
vcu,three6,2.00000000000001
vcu,two6,3.00000000000001
vcu,three6,5
vcu,two6,2.00000000000001
vcu,two6,1
vcu,two6,2.00000000000001
vcu,three6,1
vcu,three6,30
vcu,three6,1
vcu,three6,10
vcu,three6,5
vcu,two6,10
vcu,three6,10
vcu,three6,6.00000000000001
vcu,three6,5
vcu,two6,4
vcu,three6,20
vcu,three6,5
vcu,two6,9
vcu,three6,30
vcu,two6,NA
vcu,three6,20
vcu,two6,2.00000000000001
vcu,two6,1
vcu,two6,20
vcu,three6,10
vcu,three6,5
vcu,three6,3.00000000000001
vcu,two6,4
vcu,two6,NA
vcu,two6,8
vcu,three6,5
vcu,two6,5
vcu,two6,2.00000000000001
vcu,two6,2.00000000000001
vcu,three6,18
vcu,two6,10
vcu,two6,3.00000000000001
vcu,two6,5
vcu,three6,1
vcu,two6,4
vcu,three6,2.00000000000001
wisc,three6,3.00000000000001
wisc,three6,100
wisc,two6,1
wisc,two6,10
wisc,three6,10
wisc,three6,3.00000000000001
wisc,three6,40
wisc,two6,2.00000000000001
wisc,two6,2.00000000000001
wisc,two6,7
wisc,two6,10
wisc,two6,5
wisc,three6,12
wisc,three6,3.00000000000001
wisc,two6,2.00000000000001
wisc,three6,5
wisc,three6,100
wisc,two6,8
wisc,two6,4
wisc,two6,0
wisc,three6,3.00000000000001
wisc,two6,3.00000000000001
wisc,two6,7
wisc,two6,5
wisc,two6,2.00000000000001
wisc,two6,9
wisc,two6,0
wisc,two6,1
wisc,three6,3.00000000000001
wisc,two6,5
wisc,three6,100
wisc,two6,3.00000000000001
wisc,two6,3.00000000000001
wisc,two6,NA
wisc,three6,6.00000000000001
wisc,two6,1
wisc,two6,5
wisc,three6,15
wisc,three6,3.00000000000001
wisc,three6,10
wisc,three6,50.0000000000001
wisc,three6,67
wisc,two6,1
wisc,three6,20
wisc,three6,50.0000000000001
wisc,three6,75
wisc,three6,2.00000000000001
wisc,three6,28
wisc,three6,90
wisc,two6,45
wisc,two6,3.00000000000001
wisc,three6,10
wisc,three6,6.00000000000001
wisc,three6,20
wisc,two6,200.000000000001
wisc,two6,4
wisc,three6,15
wisc,two6,5
wisc,three6,5
wisc,three6,2.00000000000001
wisc,two6,6.00000000000001
wisc,two6,0
wisc,two6,9
wisc,two6,3.00000000000001
wisc,three6,15
wisc,three6,12
wisc,two6,0
wisc,three6,1
wisc,two6,10
wisc,two6,NA
wisc,three6,6.00000000000001
wisc,two6,3.00000000000001
wisc,two6,4
wisc,two6,10
wisc,two6,4
wisc,two6,0
wisc,three6,100
wisc,three6,20
wisc,two6,4
wisc,two6,5
wisc,three6,3.00000000000001
wisc,two6,4
wisc,three6,300.000000000001
wisc,three6,6.00000000000001
wisc,three6,4
wisc,two6,3.00000000000001
wisc,two6,6.00000000000001
wisc,three6,216.000000000001
wisc,two6,4
wisc,two6,3.00000000000001
wisc,three6,18
wisc,three6,3.00000000000001
wisc,three6,3.00000000000001
wisc,three6,12
wisc,three6,3.00000000000001
wisc,two6,10
wku,three6,50.0000000000001
wku,two6,6.00000000000001
wku,two6,20
wku,two6,NA
wku,two6,1
wku,two6,136.999999999999
wku,two6,28
wku,two6,1
wku,three6,3.00000000000001
wku,two6,3.00000000000001
wku,two6,15
wku,three6,2.00000000000001
wku,three6,3.00000000000001
wku,two6,NA
wku,two6,0
wku,three6,3.00000000000001
wku,three6,50.0000000000001
wku,three6,20
wku,two6,3.00000000000001
wku,two6,2.00000000000001
wku,two6,15
wku,two6,5
wku,two6,12
wku,three6,4
wku,three6,6.00000000000001
wku,three6,15
wku,two6,10
wku,two6,8
wku,two6,25
wku,two6,1
wku,two6,10
wku,two6,3.00000000000001
wku,three6,2.00000000000001
wku,three6,216.000000000001
wku,two6,NA
wku,three6,4
wku,two6,3.00000000000001
wku,two6,5
wku,three6,20
wku,three6,10
wku,three6,7
wku,three6,5
wku,two6,10
wku,three6,8
wku,two6,4
wku,two6,25
wku,two6,10
wku,two6,1
wku,two6,4
wku,two6,10
wku,two6,50.0000000000001
wku,three6,6.00000000000001
wku,two6,3.00000000000001
wku,two6,2.00000000000001
wku,three6,10
wku,three6,50.0000000000001
wku,three6,3.00000000000001
wku,two6,5
wku,two6,0
wku,three6,20
wku,three6,6.00000000000001
wku,two6,2.00000000000001
wku,three6,1
wku,two6,36
wku,three6,3.00000000000001
wku,two6,2.00000000000001
wku,two6,1
wku,three6,6.00000000000001
wku,three6,10
wku,two6,10
